Date,label
25 Oct 2001,0
15 Oct 2001,0
14 Jan 2002,0
18 Jan 2002,0
18 Oct 2001,0
7 Jan 2002,1
15 Oct 2001,0
11 Dec 2001,0
4 Dec 2001,0
24 Oct 2001,0
2 Jan 2002,0
29 Nov 2001,0
26 Oct 2001,1
9 Dec 2001,0
29 Jan 2002,0
16 Oct 2001,-1
10 Jan 2002,0
24 Oct 2001,0
16 Jan 2002,0
15 Jan 2002,0
4 Oct 2001,1
3 Jan 2002,0
29 Jan 2002,0
6 Feb 2002,-1
24 Oct 2001,0
19 Dec 2001,0
21 Jan 2002,0
31 Jan 2002,0
5 Dec 2001,0
10 Jan 2002,0
7 Jan 2002,0
18 Oct 2001,0
11 Jan 2002,1
15 Oct 2001,0
23 Oct 2001,0
5 Dec 2001,-1
25 Oct 2001,0
17 Dec 2001,0
24 Jan 2002,0
24 Oct 2001,0
3 Dec 2001,0
4 Jan 2002,0
5 Feb 2002,0
8 Jan 2002,0
17 Oct 2001,1
9 Dec 2001,0
29 Jan 2002,0
6 Feb 2002,0
24 Oct 2001,0
29 Oct 2001,0
19 Dec 2001,0
11 Dec 2001,0
16 Jan 2002,0
16 Oct 2001,0
15 Jan 2002,1
10 Oct 2001,0
22 Oct 2001,0
7 Jan 2002,1
18 Oct 2001,0
31 Jan 2002,0
26 Nov 2001,0
4 Dec 2001,0
26 Oct 2001,0
17 Dec 2001,0
30 Jan 2002,0
24 Jan 2002,1
7 Jan 2002,0
11 Jan 2002,0
15 Oct 2001,0
23 Oct 2001,0
8 Jan 2002,0
17 Oct 2001,0
16 Jan 2002,0
10 Dec 2001,0
3 Dec 2001,0
4 Jan 2002,0
5 Feb 2002,1
19 Dec 2001,0
29 Oct 2001,0
24 Oct 2001,0
6 Feb 2002,0
29 Jan 2002,0
10 Oct 2001,0
15 Jan 2002,0
16 Oct 2001,0
16 Jan 2002,0
11 Dec 2001,0
18 Oct 2001,0
7 Jan 2002,0
22 Oct 2001,0
4 Dec 2001,0
17 Dec 2001,0
31 Jan 2002,0
25 Jan 2002,0
30 Jan 2002,0
17 Dec 2001,0
25 Oct 2001,0
22 Oct 2001,0
15 Oct 2001,0
11 Jan 2002,0
7 Jan 2002,0
9 Dec 2001,0
16 Jan 2002,1
17 Oct 2001,0
8 Jan 2002,0
5 Feb 2002,0
4 Jan 2002,0
3 Dec 2001,0
10 Oct 2001,0
15 Jan 2002,0
17 Jan 2002,0
19 Dec 2001,0
24 Oct 2001,0
6 Feb 2002,0
29 Jan 2002,0
3 Jan 2002,0
4 Dec 2001,1
1 Feb 2002,1
21 Jan 2002,0
18 Oct 2001,0
7 Jan 2002,0
10 Jan 2002,0
23 Oct 2001,-1
15 Oct 2001,0
11 Jan 2002,0
24 Jan 2002,0
17 Dec 2001,0
25 Oct 2001,0
5 Dec 2001,0
5 Feb 2002,0
4 Jan 2002,0
4 Dec 2001,0
24 Oct 2001,0
9 Dec 2001,0
17 Oct 2001,0
8 Jan 2002,0
9 Jan 2002,0
4 Jan 2002,0
19 Oct 2001,0
13 Dec 2001,0
6 Dec 2001,0
25 Jan 2002,0
5 Feb 2002,0
25 Oct 2001,0
18 Dec 2001,0
19 Dec 2001,1
30 Jan 2002,1
18 Jan 2002,0
11 Jan 2002,-1
11 Dec 2001,0
10 Oct 2001,1
7 Jan 2002,0
18 Oct 2001,0
3 Jan 2002,0
25 Oct 2001,0
4 Dec 2001,0
29 Jan 2002,-1
9 Dec 2001,0
26 Oct 2001,1
26 Nov 2001,0
23 Oct 2001,0
10 Jan 2002,1
16 Oct 2001,0
30 Nov 2001,0
13 Dec 2001,1
6 Dec 2001,0
1 Feb 2002,0
4 Jan 2002,0
19 Oct 2001,1
23 Oct 2001,0
17 Oct 2001,0
17 Jan 2002,0
14 Jan 2002,0
15 Oct 2001,1
12 Dec 2001,0
25 Oct 2001,0
18 Dec 2001,0
30 Jan 2002,0
3 Jan 2002,0
4 Dec 2001,0
11 Dec 2001,0
7 Jan 2002,0
17 Jan 2002,0
18 Oct 2001,0
23 Oct 2001,0
4 Jan 2002,0
10 Jan 2002,0
16 Oct 2001,0
1 Feb 2002,0
29 Jan 2002,0
26 Oct 2001,0
29 Nov 2001,0
25 Oct 2001,-1
18 Dec 2001,0
30 Jan 2002,0
17 Jan 2002,0
7 Jan 2002,0
14 Jan 2002,0
15 Oct 2001,0
4 Jan 2002,1
22 Oct 2001,0
13 Dec 2001,0
7 Dec 2001,0
1 Feb 2002,0
28 Jan 2002,0
26 Oct 2001,0
13 Dec 2001,0
30 Nov 2001,1
23 Oct 2001,0
19 Oct 2001,0
9 Jan 2002,0
16 Oct 2001,0
12 Dec 2001,0
7 Jan 2002,0
18 Oct 2001,0
2 Jan 2002,0
18 Dec 2001,0
4 Dec 2001,0
17 Jan 2002,0
14 Jan 2002,0
15 Oct 2001,0
4 Dec 2001,0
25 Oct 2001,0
18 Dec 2001,0
30 Jan 2002,0
12 Dec 2001,0
26 Oct 2001,0
8 Dec 2001,0
1 Feb 2002,0
16 Oct 2001,0
4 Jan 2002,0
22 Oct 2001,0
23 Oct 2001,0
9 Jan 2002,0
16 Oct 2001,0
28 Jan 2002,1
26 Oct 2001,0
30 Nov 2001,0
29 Jan 2002,0
2 Jan 2002,0
4 Dec 2001,1
12 Dec 2001,0
11 Jan 2002,1
8 Jan 2002,0
18 Oct 2001,0
18 Oct 2001,0
7 Jan 2002,0
15 Oct 2001,0
5 Dec 2001,0
25 Oct 2001,0
31 Jan 2002,0
19 Dec 2001,0
24 Oct 2001,0
6 Feb 2002,0
4 Dec 2001,0
29 Jan 2002,0
15 Jan 2002,0
16 Jan 2002,0
10 Dec 2001,0
17 Oct 2001,1
9 Jan 2002,0
15 Jan 2002,0
6 Feb 2002,0
3 Jan 2002,0
29 Jan 2002,0
3 Dec 2001,0
22 Jan 2002,0
17 Dec 2001,1
26 Oct 2001,0
22 Oct 2001,0
15 Oct 2001,0
10 Jan 2002,0
5 Dec 2001,0
30 Jan 2002,0
18 Oct 2001,0
7 Jan 2002,0
4 Oct 2001,0
15 Jan 2002,1
8 Jan 2002,0
16 Jan 2002,0
19 Dec 2001,0
24 Oct 2001,0
6 Feb 2002,0
29 Jan 2002,0
5 Feb 2002,0
6 Feb 2002,0
4 Jan 2002,0
3 Dec 2001,0
6 Feb 2002,0
29 Oct 2001,0
19 Dec 2001,0
10 Dec 2001,0
16 Oct 2001,0
9 Jan 2002,0
22 Oct 2001,0
11 Jan 2002,0
18 Oct 2001,0
22 Jan 2002,0
17 Dec 2001,0
26 Oct 2001,0
21 Mar 2002,0
19 Feb 2002,1
1 Nov 2001,1
19 Feb 2002,1
8 Mar 2002,1
22 Feb 2002,1
27 Feb 2002,0
8 Mar 2002,1
10 Apr 2002,1
19 Feb 2002,0
21 Mar 2002,0
20 Nov 2001,1
20 Feb 2002,1
15 Sep 2000,0
8 May 2001,1
2 Apr 2001,0
23 Oct 2000,0
14 Aug 2000,0
7 Dec 2000,0
3 Dec 2000,1
19 Nov 2000,1
14 Jan 2001,1
18 Feb 2000,0
15 Sep 2000,0
1 Aug 2000,1
16 Dec 1999,0
21 Mar 2001,0
26 Feb 2001,1
10 Jul 2000,0
3 Dec 2000,0
17 Feb 2000,0
14 Jan 2001,1
12 Feb 2001,0
6 Feb 2000,0
6 Sep 2000,1
9 Oct 2000,0
1 Jun 2000,1
29 Aug 2000,1
24 Jan 2001,1
6 Sep 2000,0
26 Feb 2001,0
24 Jan 2000,0
5 Oct 2000,1
28 Jun 2000,0
24 Jan 2000,0
10 Oct 2000,0
30 Jan 2001,1
6 Feb 2000,0
6 Sep 2000,0
13 Jan 2000,0
10 Jul 2000,1
26 Sep 2000,0
23 Oct 2000,1
1 May 2000,1
6 Sep 2000,0
25 Jan 2001,0
9 Feb 2000,0
29 Jun 2000,1
13 Jan 2000,0
6 Dec 2000,1
11 Feb 2000,0
25 Sep 2000,1
17 Jan 2001,1
21 Mar 2000,1
6 Nov 2000,1
1 Aug 2000,1
5 Dec 2000,1
13 Jan 2000,1
21 Mar 2001,1
20 Sep 2000,0
12 Sep 2000,1
11 Apr 2000,0
17 Jan 2001,0
16 Apr 2001,1
2 Nov 2000,0
6 Dec 2000,0
14 Jul 2000,0
21 Mar 2001,-1
13 Jan 2000,1
18 Sep 2000,1
20 Apr 2000,0
7 Sep 2000,1
21 Jan 2001,0
10 Apr 2001,1
6 Nov 2000,1
21 Mar 2001,0
13 Jan 2000,0
6 Dec 2000,1
14 Jul 2000,0
25 Sep 2000,1
9 Feb 2000,0
17 Jan 2001,-1
5 Mar 2000,1
6 Nov 2000,1
27 May 2000,0
5 Sep 2000,1
8 Feb 2000,0
24 Jan 2001,-1
2 Jul 2000,0
8 Feb 2000,1
6 Feb 2001,0
6 Sep 2000,1
24 Jan 2000,0
28 Sep 2000,1
10 Jul 2000,0
7 Sep 2000,0
25 Jan 2000,0
26 Feb 2001,1
6 Oct 2000,1
16 Jun 2000,0
3 Feb 2000,1
6 Feb 2001,0
6 Sep 2000,0
9 Oct 2000,1
8 Jun 2000,1
29 Aug 2000,1
24 Jan 2001,0
18 Sep 2000,-1
13 Dec 2000,1
7 Aug 2000,0
21 Mar 2001,0
13 Jan 2000,1
27 Feb 2001,1
13 Jul 2000,0
15 Feb 2000,0
26 Dec 2000,1
14 Sep 2000,-1
30 Mar 2001,0
25 Apr 2001,0
11 Dec 2000,1
8 Aug 2000,0
25 Oct 2000,-1
4 Dec 2000,1
14 Jan 2001,0
24 Feb 2000,1
15 Sep 2000,1
8 May 2001,1
2 Apr 2001,0
23 Oct 2000,0
14 Aug 2000,0
7 Dec 2000,0
3 Dec 2000,1
19 Nov 2000,1
14 Jan 2001,1
18 Feb 2000,0
15 Sep 2000,0
1 Aug 2000,1
16 Dec 1999,0
21 Mar 2001,0
26 Feb 2001,1
10 Jul 2000,0
3 Dec 2000,0
17 Feb 2000,0
14 Jan 2001,1
12 Feb 2001,0
6 Feb 2000,0
6 Sep 2000,1
9 Oct 2000,0
1 Jun 2000,1
29 Aug 2000,1
24 Jan 2001,1
6 Sep 2000,0
26 Feb 2001,0
24 Jan 2000,0
5 Oct 2000,1
28 Jun 2000,0
24 Jan 2000,0
10 Oct 2000,0
30 Jan 2001,1
6 Feb 2000,0
6 Sep 2000,0
13 Jan 2000,0
10 Jul 2000,1
26 Sep 2000,0
23 Oct 2000,1
1 May 2000,1
6 Sep 2000,0
25 Jan 2001,0
9 Feb 2000,0
29 Jun 2000,1
13 Jan 2000,0
6 Dec 2000,1
11 Feb 2000,0
25 Sep 2000,1
17 Jan 2001,1
21 Mar 2000,1
6 Nov 2000,1
1 Aug 2000,1
5 Dec 2000,1
13 Jan 2000,1
21 Mar 2001,1
20 Sep 2000,0
12 Sep 2000,1
11 Apr 2000,0
17 Jan 2001,0
16 Apr 2001,1
2 Nov 2000,0
6 Dec 2000,0
14 Jul 2000,0
21 Mar 2001,-1
13 Jan 2000,1
18 Sep 2000,1
20 Apr 2000,0
7 Sep 2000,1
21 Jan 2001,0
10 Apr 2001,1
6 Nov 2000,1
21 Mar 2001,0
13 Jan 2000,0
6 Dec 2000,1
14 Jul 2000,0
25 Sep 2000,1
9 Feb 2000,0
17 Jan 2001,-1
5 Mar 2000,1
6 Nov 2000,1
27 May 2000,0
5 Sep 2000,1
8 Feb 2000,0
24 Jan 2001,-1
2 Jul 2000,0
8 Feb 2000,1
6 Feb 2001,0
6 Sep 2000,1
24 Jan 2000,0
28 Sep 2000,1
10 Jul 2000,0
7 Sep 2000,0
25 Jan 2000,0
26 Feb 2001,1
6 Oct 2000,1
16 Jun 2000,0
3 Feb 2000,1
6 Feb 2001,0
6 Sep 2000,0
9 Oct 2000,1
8 Jun 2000,1
29 Aug 2000,1
24 Jan 2001,0
18 Sep 2000,-1
13 Dec 2000,1
7 Aug 2000,0
21 Mar 2001,0
13 Jan 2000,1
27 Feb 2001,1
13 Jul 2000,0
15 Feb 2000,0
26 Dec 2000,1
14 Sep 2000,-1
30 Mar 2001,0
25 Apr 2001,0
11 Dec 2000,1
8 Aug 2000,0
25 Oct 2000,-1
4 Dec 2000,1
14 Jan 2001,0
24 Feb 2000,1
28 Jan 2002,1
3 Oct 2001,1
2 Jul 2001,0
10 Oct 2001,1
1 Feb 2002,1
17 Jan 2002,0
6 Feb 2002,1
5 Feb 2002,0
5 Feb 2002,0
18 Jun 2001,0
27 Aug 2001,1
25 Nov 2001,1
15 Nov 2001,1
28 Jan 2002,-1
8 Jan 2002,0
3 Oct 2001,0
15 Oct 2001,1
31 Jul 2001,0
18 Jun 2001,0
7 Jan 2002,0
5 Feb 2002,0
20 Nov 2001,0
27 Aug 2001,-1
6 Aug 2001,0
5 Sep 2001,0
24 Jan 2002,1
6 Jun 2001,0
13 Dec 2001,1
18 Jan 2002,0
5 Jul 2001,0
14 Aug 2001,1
24 Jan 2002,1
3 Aug 2001,1
11 Jul 2001,1
17 Sep 2001,0
30 Jan 2002,0
19 Dec 2001,1
29 May 2001,0
11 Jul 2001,0
31 Jan 2002,0
14 Aug 2001,0
4 Sep 2001,0
22 Jan 2002,0
11 Jul 2001,1
8 May 2001,0
3 Jan 2002,0
30 Jan 2002,0
14 Jun 2001,0
31 Jan 2002,1
12 Dec 2001,0
22 Jan 2002,1
14 Aug 2001,0
4 Sep 2001,0
11 Jul 2001,0
19 Dec 2001,0
29 May 2001,1
25 Sep 2001,1
24 Jul 2001,0
7 Jan 2002,1
6 Feb 2002,0
28 Aug 2001,0
29 Jan 2002,1
27 Aug 2001,0
12 Jul 2001,1
15 Aug 2001,0
4 Dec 2001,0
4 Feb 2002,0
26 Jun 2001,0
8 Jan 2002,1
5 Feb 2002,0
3 Oct 2001,1
17 Oct 2001,0
30 Oct 2001,0
29 Jan 2002,0
24 Jan 2002,0
5 Dec 2001,0
15 Aug 2001,0
2 Jul 2001,0
8 Oct 2001,1
1 Feb 2002,0
6 Feb 2002,-1
7 Jan 2002,1
17 Oct 2001,0
3 Oct 2001,0
30 Oct 2001,0
29 Jan 2002,0
5 Dec 2001,1
24 Jan 2002,0
14 Aug 2001,0
28 Aug 2001,0
8 Oct 2001,0
28 Jun 2001,0
1 Feb 2002,-1
24 Jul 2001,0
25 Sep 2001,1
6 Feb 2002,1
7 Jan 2002,0
30 Jan 2002,0
4 Sep 2001,1
11 Jul 2001,0
27 Aug 2001,0
22 Aug 2001,0
3 Dec 2001,0
1 Feb 2002,-1
27 Jun 2001,0
6 Jun 2001,0
12 Dec 2001,0
31 Jan 2002,0
20 Jan 2002,0
4 Sep 2001,0
14 Aug 2001,0
11 Jul 2001,1
2 Jan 2002,0
29 May 2001,0
31 Jan 2002,0
4 Sep 2001,0
6 Aug 2001,1
22 Jan 2002,0
11 Jul 2001,1
17 Sep 2001,0
25 Apr 2001,0
30 Jan 2002,1
2 Jan 2002,1
24 Jan 2002,0
13 Sep 2001,0
11 Jul 2001,0
2 Aug 2001,0
30 Jan 2002,-1
19 Dec 2001,0
29 May 2001,1
10 Sep 2001,1
6 Aug 2001,1
22 Jan 2002,0
30 Jan 2002,0
29 May 2001,1
13 Dec 2001,1
17 Jan 2002,0
14 Aug 2001,0
5 Jul 2001,-1
15 Nov 2001,0
28 Jan 2002,0
6 Feb 2002,0
10 Jan 2002,0
10 Oct 2001,0
3 Oct 2001,0
18 Jun 2001,1
24 Jul 2001,1
5 Feb 2002,1
7 Jan 2002,0
19 Nov 2001,0
27 Aug 2001,1
24 Jan 2002,0
10 Oct 2001,0
2 Jul 2001,-1
3 Oct 2001,0
6 Feb 2002,0
15 Jan 2002,0
1 Feb 2002,0
5 Feb 2002,0
5 Feb 2002,0
18 Jun 2001,1
22 Aug 2001,1
27 Nov 2001,0
16 Oct 2000,0
23 May 2001,1
13 Dec 2000,1
12 Dec 2000,0
23 May 2001,0
13 Dec 2000,1
23 May 2001,0
23 May 2001,1
16 Oct 2000,1
12 Dec 2000,1
10 Nov 2001,0
28 Jan 2002,0
25 Dec 2001,0
6 Dec 2001,0
26 Nov 2001,0
24 Dec 2001,0
25 Sep 2001,1
26 Oct 2001,0
8 Nov 2001,0
24 Jan 2002,1
30 Nov 2001,-1
14 Jan 2002,0
30 Oct 2001,-1
19 Nov 2001,0
15 Jan 2002,0
12 Nov 2001,0
19 Nov 2001,1
15 Jan 2002,0
1 Oct 2001,1
22 Nov 2001,0
31 Oct 2001,0
31 Oct 2001,0
26 Oct 2001,0
25 Oct 2001,0
25 Oct 2001,1
14 Nov 2001,1
5 Feb 2002,0
24 Dec 2001,1
5 Feb 2002,1
15 Nov 2001,0
16 Dec 2001,1
13 Jan 2002,0
1 Feb 2002,0
3 Jan 2002,0
8 Jan 2002,0
16 Jan 2002,0
28 Jan 2002,0
18 Jan 2002,1
28 Jan 2002,1
4 Feb 2002,0
30 Jan 2002,0
6 Feb 2002,0
14 Jan 2002,0
14 Jan 2002,0
2 Jan 2002,0
10 Jan 2002,1
6 Feb 2002,0
15 Jan 2002,0
6 Feb 2002,0
22 Jan 2002,0
7 Jan 2002,0
23 Jan 2002,0
27 Dec 2001,0
3 Jan 2002,1
10 Jan 2002,0
29 Jan 2002,0
16 Jan 2002,0
1 Feb 2002,0
3 Jan 2002,0
19 Dec 2001,0
8 Jan 2002,0
30 Jan 2002,0
9 Jan 2002,0
14 Jan 2002,0
28 Jan 2002,0
28 Jan 2002,0
22 Jan 2002,0
7 Jan 2002,0
2 Jan 2002,0
10 Jan 2002,0
29 Jan 2002,0
15 Jan 2002,0
6 Feb 2002,0
27 Dec 2001,0
10 Jan 2002,0
29 Jan 2002,0
23 Jan 2002,0
25 Jan 2002,0
28 Jan 2002,1
31 Jan 2002,0
14 Jan 2002,0
18 Dec 2001,0
9 Jan 2002,0
4 Feb 2002,0
7 Jan 2002,0
28 Dec 2001,0
4 Jan 2002,0
16 Jan 2002,0
22 Jan 2002,0
10 Jan 2002,0
31 Dec 2001,0
29 Jan 2002,1
9 Jan 2002,0
3 Jan 2002,0
14 Jan 2002,0
30 Jan 2002,0
18 Jan 2002,0
7 Jan 2002,0
31 Jan 2002,0
14 Jan 2002,1
18 Dec 2001,0
25 Jan 2002,0
17 Jan 2002,0
28 Jan 2002,0
16 Jan 2002,0
4 Feb 2002,1
8 Jan 2002,-1
4 Jan 2002,0
10 Jan 2002,0
3 Jan 2002,0
31 Dec 2001,0
29 Jan 2002,0
22 Jan 2002,0
17 Jan 2002,0
7 Jan 2002,1
9 Jan 2002,0
2 Jan 2002,0
11 Jan 2002,0
15 Jan 2002,0
4 Feb 2002,0
8 Jan 2002,0
3 Jan 2002,0
10 Jan 2002,0
16 Jan 2002,0
7 Jan 2002,0
25 Jan 2002,0
29 Jan 2002,0
31 Jan 2002,0
11 Jan 2002,0
2 Jan 2002,0
19 Dec 2001,0
9 Jan 2002,0
3 Jan 2002,0
15 Jan 2002,0
28 Jan 2002,0
17 Jan 2002,0
7 Jan 2002,0
22 Jan 2002,0
16 Jan 2002,0
10 Jan 2002,0
31 Dec 2001,0
29 Jan 2002,0
1 Feb 2002,0
16 Jan 2002,0
22 Jan 2002,0
4 Feb 2002,0
29 Jan 2002,0
8 Jan 2002,0
4 Jan 2002,0
31 Jan 2002,0
14 Jan 2002,0
11 Jan 2002,0
19 Dec 2001,0
25 Jan 2002,0
29 Jan 2002,1
17 Jan 2002,0
7 Jan 2002,0
9 Jan 2002,0
3 Jan 2002,0
15 Jan 2002,0
10 Jan 2002,0
30 Dec 2001,0
7 Jan 2002,0
29 Jan 2002,0
22 Jan 2002,0
28 Jan 2002,0
25 Jan 2002,1
15 Jan 2002,1
30 Jan 2002,0
6 Feb 2002,0
14 Jan 2002,0
29 Jan 2002,0
1 Feb 2002,0
3 Jan 2002,0
8 Jan 2002,0
23 Jan 2002,0
16 Jan 2002,0
24 Jan 2002,0
8 Jan 2002,0
19 Dec 2001,0
11 Jan 2002,0
29 Jan 2002,0
2 Jan 2002,0
9 Jan 2002,0
15 Jan 2002,0
6 Feb 2002,0
22 Jan 2002,0
7 Jan 2002,0
30 Jan 2002,0
6 Feb 2002,0
2 Jan 2002,0
14 Jan 2002,1
7 Jan 2002,0
28 Jan 2002,0
28 Jan 2002,0
16 Jan 2002,0
1 Feb 2002,0
10 Jan 2002,0
3 Jan 2002,0
9 Jan 2002,0
27 Dec 2001,0
10 Jan 2002,0
1 Feb 2002,0
29 Jan 2002,1
16 Jan 2002,0
24 Jan 2002,0
18 Jan 2002,0
28 Jan 2002,0
7 Jan 2002,0
2 Jan 2002,0
9 Jan 2002,0
15 Jan 2002,0
5 Feb 2002,0
14 Jan 2002,0
31 Dec 2001,0
6 Feb 2002,0
30 Jan 2002,0
25 Jan 2002,0
28 Jan 2002,1
7 Jan 2002,0
16 Jan 2002,0
9 Jan 2002,0
3 Jan 2002,0
10 Jan 2002,0
1 Feb 2002,0
29 Jan 2002,0
1 Feb 2002,0
10 Jan 2002,0
27 Dec 2001,0
24 Jan 2002,0
16 Jan 2002,0
7 Jan 2002,0
28 Jan 2002,0
18 Jan 2002,0
5 Feb 2002,0
15 Jan 2002,0
10 Jan 2002,0
2 Jan 2002,0
25 Jan 2002,0
28 Jan 2002,0
14 Jan 2002,0
6 Feb 2002,0
30 Jan 2002,0
15 Jan 2002,0
9 Jan 2002,0
3 Jan 2002,1
1 Feb 2002,0
29 Jan 2002,0
17 Jan 2002,0
22 Jan 2002,0
23 Jan 2002,0
29 Jan 2002,0
11 Jan 2002,0
27 Dec 2001,0
8 Jan 2002,1
5 Feb 2002,0
15 Jan 2002,0
9 Jan 2002,0
2 Jan 2002,0
7 Jan 2002,0
21 Jan 2002,0
22 Jan 2002,1
16 Jan 2002,0
4 Jan 2002,1
8 Jan 2002,0
29 Jan 2002,0
4 Feb 2002,0
19 Dec 2001,0
11 Jan 2002,0
14 Jan 2002,0
31 Jan 2002,0
29 Jan 2002,0
25 Jan 2002,0
7 Jan 2002,0
17 Jan 2002,0
15 Jan 2002,0
3 Jan 2002,0
17 Dec 2001,1
9 Jan 2002,0
29 Jan 2002,0
7 Jan 2002,0
28 Dec 2001,0
10 Jan 2002,0
22 Jan 2002,0
10 Jan 2002,0
3 Jan 2002,1
8 Jan 2002,0
4 Feb 2002,0
16 Jan 2002,0
29 Jan 2002,0
25 Jan 2002,0
7 Jan 2002,1
19 Dec 2001,0
2 Jan 2002,-1
11 Jan 2002,0
31 Jan 2002,0
15 Jan 2002,1
3 Jan 2002,0
9 Jan 2002,0
7 Jan 2002,0
17 Jan 2002,0
28 Jan 2002,0
16 Jan 2002,0
22 Jan 2002,0
1 Feb 2002,0
29 Jan 2002,0
31 Dec 2001,0
10 Jan 2002,0
18 Dec 2001,0
14 Jan 2002,0
1 Feb 2002,-1
28 Jan 2002,0
17 Jan 2002,0
25 Jan 2002,0
16 Jan 2002,1
4 Jan 2002,0
8 Jan 2002,0
4 Feb 2002,0
29 Jan 2002,0
31 Dec 2001,0
3 Jan 2002,0
10 Jan 2002,0
22 Jan 2002,0
7 Jan 2002,0
17 Jan 2002,0
14 Jan 2002,1
11 Jan 2002,0
3 Jan 2002,0
9 Jan 2002,0
28 Jan 2002,0
25 Jan 2002,0
9 Jan 2002,1
18 Dec 2001,0
14 Jan 2002,0
31 Jan 2002,0
4 Jan 2002,0
28 Dec 2001,0
7 Jan 2002,0
4 Feb 2002,0
16 Jan 2002,0
22 Jan 2002,1
29 Jan 2002,0
31 Dec 2001,0
10 Jan 2002,1
30 Jan 2002,0
14 Jan 2002,0
3 Jan 2002,0
9 Jan 2002,0
7 Jan 2002,0
18 Jan 2002,0
16 Jan 2002,0
8 Jan 2002,0
19 Dec 2001,0
3 Jan 2002,0
1 Feb 2002,1
14 Jan 2002,0
6 Feb 2002,0
9 Jan 2002,0
30 Jan 2002,0
28 Jan 2002,0
28 Jan 2002,0
7 Jan 2002,0
22 Jan 2002,0
25 Jan 2002,0
6 Feb 2002,0
15 Jan 2002,0
29 Jan 2002,0
10 Jan 2002,0
2 Jan 2002,1
29 Jan 2002,0
10 Jan 2002,0
27 Dec 2001,0
23 Jan 2002,0
8 Jan 2002,0
3 Jan 2002,0
1 Feb 2002,0
16 Jan 2002,0
28 Jan 2002,0
18 Jan 2002,0
28 Jan 2002,0
14 Jan 2002,0
6 Feb 2002,0
30 Jan 2002,0
5 Feb 2002,0
6 Feb 2002,0
15 Jan 2002,0
10 Jan 2002,0
6 Feb 2002,0
2 Jan 2002,0
14 Jan 2002,0
7 Jan 2002,0
22 Jan 2002,0
23 Jan 2002,0
29 Jan 2002,0
10 Jan 2002,0
3 Jan 2002,0
27 Dec 2001,0
28 Jun 2001,-1
28 Feb 2001,0
11 May 2001,0
15 May 2001,1
9 Apr 2001,-1
10 May 2001,0
10 May 2001,1
1 May 2001,0
21 Feb 2001,1
26 Feb 2001,0
11 May 2001,0
29 Oct 2001,0
24 Oct 2001,0
4 Dec 2001,0
11 Dec 2001,0
6 Mar 2002,1
27 Sep 2001,0
28 Jan 2002,0
17 Oct 2001,1
4 Oct 2001,0
22 Feb 2002,0
16 Oct 2001,0
14 Feb 2002,1
26 Oct 2001,0
24 Oct 2001,0
19 Mar 2002,0
29 Oct 2001,0
10 Jan 2002,1
25 Sep 2001,1
29 Nov 2001,0
26 Nov 2001,0
7 Dec 2001,0
27 Oct 2001,1
15 Mar 2002,1
26 Oct 2001,1
28 Feb 2002,1
25 Feb 2002,0
5 Oct 2001,-1
6 Feb 2002,1
14 Dec 2001,0
30 Jan 2002,1
26 Feb 2002,0
10 Oct 2001,1
11 Feb 2002,0
18 Jan 2002,1
25 Mar 2002,0
29 Nov 2001,1
29 Nov 2001,0
11 Dec 2001,1
22 Feb 2002,-1
19 Oct 2001,0
12 Feb 2002,1
6 Mar 2002,0
27 Sep 2001,0
25 Jan 2002,0
24 Oct 2001,1
3 Dec 2001,0
10 Dec 2001,0
13 Dec 2001,0
23 Oct 2001,0
13 Dec 2001,0
19 Mar 2002,0
10 Jan 2002,0
25 Sep 2001,0
17 Oct 2001,0
22 Feb 2002,0
4 Mar 2002,0
16 Oct 2001,0
14 Feb 2002,0
15 Oct 2001,0
28 Feb 2002,0
7 Oct 2001,0
5 Feb 2002,0
29 Nov 2001,1
20 Mar 2002,-1
12 Dec 2001,0
23 Oct 2001,0
25 Sep 2001,0
15 Mar 2002,-1
27 Oct 2001,1
25 Mar 2002,0
4 Dec 2001,0
11 Dec 2001,0
21 Feb 2002,0
19 Oct 2001,0
26 Feb 2002,0
10 Oct 2001,0
11 Feb 2002,1
17 Jan 2002,0
13 Feb 2002,0
5 Mar 2002,0
11 Oct 2001,-1
25 Feb 2002,0
18 Oct 2001,1
24 Oct 2001,0
3 Dec 2001,1
9 Jan 2002,0
29 Nov 2001,1
20 Mar 2002,0
25 Oct 2001,0
21 Nov 2001,0
30 Nov 2001,0
3 Dec 2001,0
18 Jan 2002,1
27 Sep 2001,0
8 Mar 2002,0
11 Feb 2002,1
8 Feb 2002,0
8 Oct 2001,0
27 Feb 2002,0
15 Jan 2002,0
12 Dec 2001,1
14 Dec 2001,0
22 Oct 2001,0
15 Feb 2002,1
22 Mar 2002,0
4 Dec 2001,1
28 Nov 2001,0
19 Mar 2002,0
25 Sep 2001,1
24 Oct 2001,0
1 Feb 2002,-1
4 Oct 2001,1
11 Oct 2001,0
4 Mar 2002,-1
29 Nov 2001,0
24 Oct 2001,0
13 Dec 2001,0
9 Jan 2002,0
20 Mar 2002,0
13 Feb 2002,0
11 Oct 2001,1
1 Oct 2001,0
25 Feb 2002,1
17 Oct 2001,0
19 Jan 2002,0
27 Sep 2001,0
7 Mar 2002,0
25 Oct 2001,-1
25 Nov 2001,0
11 Dec 2001,1
30 Nov 2001,0
26 Nov 2001,1
14 Dec 2001,-1
22 Oct 2001,0
